X	Displacement
12.475	-303.834072156048
12.48	-306.360129688512
12.485	-308.604571062875
12.49	-310.561063733168
12.495	-312.224867535514
12.5	-313.592548193614
12.505	-314.661018365092
12.51	-315.42862522387
12.515	-315.894481921749
12.52	-316.058884706343
12.525	-315.922659977283
12.53	-315.486661412542
12.535	-314.754161489472
12.54	-313.729350692145
12.545	-312.416033592314
12.55	-310.820513483181
12.555	-308.950323508219
12.56	-306.813595178389
12.565	-304.420284337654
12.57	-301.779695844917
12.575	-298.902054517989
12.58	-295.798869611063
12.585	-292.480662197411
12.59	-288.959413202566
12.595	-285.2474582882
12.6	-281.356868053054
12.605	-277.301913590053
12.61	-273.095979155037
12.615	-268.751798018789
12.62	-264.283294337041
12.625	-259.703220873047
12.63	-255.024975528357
12.635	-250.262702703014
12.64	-245.430047834301
12.645	-240.541398956881
12.65	-235.610485327944
12.655	-230.650539181034
12.66	-225.675067570303
12.665	-220.696411997643
12.67	-215.726746354556
12.675	-210.778573916376
12.68	-205.862534653573
12.685	-200.989095072931
12.69	-196.168657350521
12.695	-191.410136528547
12.7	-186.72348260748
12.705	-182.118257716743
12.71	-177.603232675187
12.715	-173.188287315626
12.72	-168.882660217332
12.725	-164.695543185496
12.73	-160.636385305642
12.735	-156.713957393351
12.74	-152.937802092116
12.745	-149.316674616349
12.75	-145.858536901352
12.755	-142.572485251968
12.76	-139.46629840175
12.765	-136.547725850449
12.77	-133.825212914577
12.775	-131.305546252198
12.78	-128.995974448112
12.785	-126.903422536974
12.79	-125.033197815764
12.795	-123.390256759516
12.8	-121.977828969341
12.805	-120.798179259012
12.81	-119.853535406281
12.815	-119.14397730575
12.82	-118.668998184593
12.825	-118.42841091248
12.83	-118.420209879385
12.835	-118.64259023693
12.84	-119.093649677657
12.845	-119.770511358898
12.85	-120.671992176995
12.855	-121.796723861272
12.86	-123.14304188886
12.865	-124.710741589152
12.87	-126.498943916169
12.875	-128.507075830535
12.88	-130.735404339521
12.885	-133.18288278022
12.89	-135.849121331354
12.895	-138.733607373335
12.9	-141.834384015866
12.905	-145.15038315465
12.91	-148.679521222857
12.915	-152.419291702052
12.92	-156.367470680275
12.925	-160.51972730936
12.93	-164.872013350888
12.935	-169.420477420442
12.94	-174.159582190275
12.945	-179.083963806138
12.95	-184.187381321304
12.955	-189.462671881215
12.96	-194.903333367513
12.965	-200.500883402161
12.97	-206.246106764152
12.975	-212.129655696106
12.98	-218.140309374838
12.985	-224.266979510258
12.99	-230.49696203988
12.995	-236.815970247375
13	-243.210077999317
13.005	-249.663476361677
13.01	-256.159553376717
13.015	-262.68205572068
13.02	-269.212800485318
13.025	-275.733429353044
13.03	-282.225702903469
13.035	-288.669684066277
13.04	-295.046349883299
13.045	-301.336716371498
13.05	-307.521136872526
13.055	-313.581469415265
13.06	-319.499507697888
13.065	-325.257712008067
13.07	-330.840343576165
13.075	-336.231692872883
13.08	-341.417443951363
13.085	-346.384730972409
13.09	-351.120641322743
13.095	-355.614427802706
13.1	-359.856762147392
13.105	-363.838781913202
13.11	-367.553926501098
13.115	-370.996052426704
13.12	-374.160179799171
13.125	-377.043217375012
13.13	-379.641859509919
13.135	-381.955112158554
13.14	-383.98346452469
13.145	-385.727325906379
13.15	-387.189331428543
13.155	-388.372909498485
13.16	-389.282205778386
13.165	-389.92299924965
13.17	-390.301228718198
13.175	-390.423924473443
13.18	-390.299286245087
13.185	-389.935494276903
13.19	-389.341902144252
13.195	-388.527939440187
13.2	-387.502959746611
13.205	-386.278164372005
13.21	-384.863828806102
13.215	-383.270392264265
13.22	-381.510063725095
13.225	-379.593235626605
13.23	-377.530787669507
13.235	-375.334815778694
13.24	-373.015757217337
13.245	-370.584318229
13.25	-368.051021835874
13.255	-365.425204073042
13.26	-362.716643422936
13.265	-359.933635118878
13.27	-357.083419949991
13.275	-354.173503778137
13.28	-351.209531102699
13.285	-348.196739069348
13.29	-345.139362993857
13.295	-342.039591672308
13.3	-338.899763970893
13.305	-335.721041516566
13.31	-332.503350235978
13.315	-329.246255472881
13.32	-325.947812040308
13.325	-322.605644004001
13.33	-319.217367634022
13.335	-315.779786435395
13.34	-312.29031982745
13.345	-308.746669836
13.35	-305.146530691179
13.355	-301.488547774557
13.36	-297.770783698117
13.365	-293.992182054352
13.37	-290.154226071444
13.375	-286.258408728715
13.38	-282.307144910048
13.385	-278.304788825144
13.39	-274.255912975827
13.395	-270.167009710348
13.4	-266.04598445187
13.405	-261.901278612525
13.41	-257.743775800675
13.415	-253.584466818553
13.42	-249.434666012001
13.425	-245.307159275911
13.43	-241.213853480125
13.435	-237.167663154797
13.44	-233.182101200838
13.445	-229.26904329556
13.45	-225.441246106597
13.455	-221.711462390659
13.46	-218.0916360438
13.465	-214.594332723142
13.47	-211.230987620647
13.475	-208.012852716717
13.48	-204.951556159475
13.485	-202.056993366553
13.49	-199.338301579923
13.495	-196.803982638048
13.5	-194.460848534949
13.505	-192.314717233701
13.51	-190.369662279903
13.515	-188.62837727589
13.52	-187.093099744012
13.525	-185.763566546064
13.53	-184.638565338046
13.535	-183.716523199601
13.54	-182.994083811231
13.545	-182.46830600937
13.55	-182.134948599438
13.555	-181.988637979319
13.56	-182.024932199324
13.565	-182.237662435846
13.57	-182.620020567198
13.575	-183.165247201231
13.58	-183.865265364698
13.585	-184.713066180802
13.59	-185.701325024814
13.595	-186.821011832936
13.6	-188.064400473492
13.605	-189.423634224084
13.61	-190.890573742753
13.615	-192.458428444822
13.62	-194.119567705503
13.625	-195.86718730095
13.63	-197.695882443053
13.635	-199.599435578665
13.64	-201.57309875477
13.645	-203.613188210418
13.65	-205.715733670532
13.655	-207.877710154905
13.66	-210.095369584959
13.665	-212.365310812766
13.67	-214.685019520938
13.675	-217.049991391079
13.68	-219.455899469589
13.685	-221.898512309762
13.69	-224.372027511109
13.695	-226.871794573154
13.7	-229.392574375798
13.705	-231.928026570853
13.71	-234.473216095903
13.715	-237.022603667739
13.72	-239.570790345013
13.725	-242.113065213998
13.73	-244.644288552787
13.735	-247.160745417711
13.74	-249.658171230422
13.745	-252.131371695984
13.75	-254.576355094659
13.755	-256.988203904308
13.76	-259.362049332334
13.765	-261.69355273162
13.77	-263.976638833257
13.775	-266.205836569508
13.78	-268.376033509886
13.785	-270.480852279992
13.79	-272.514628859199
13.795	-274.4713522995
13.8	-276.345241645065
13.805	-278.132045956719
13.81	-279.825686057903
13.815	-281.42083122601
13.82	-282.914563684511
13.825	-284.302135473849
13.83	-285.579207950177
13.835	-286.742286420676
13.84	-287.787231037879
13.845	-288.711046061919
13.85	-289.509887907328
13.855	-290.179441317297
13.86	-290.71650200444
13.865	-291.117167909148
13.87	-291.377710438774
13.875	-291.49519427978
13.88	-291.465992193169
13.885	-291.287396908663
13.89	-290.957675681383
13.895	-290.475019765113
13.9	-289.839401857315
13.905	-289.051915372741
13.91	-288.115066804324
13.915	-287.033142146295
13.92	-285.810312393526
13.925	-284.452910069752
13.93	-282.968947795273
13.935	-281.365572801241
13.94	-279.65108617101
13.945	-277.833714922432
13.95	-275.921354730798
13.955	-273.922918686122
13.96	-271.845971117865
13.965	-269.6984993071
13.97	-267.488402830229
13.975	-265.220920788384
13.98	-262.901945210138
13.985	-260.536787293583
13.99	-258.128355035331
13.995	-255.680168445195
14	-253.194463096607
14.005	-250.672275885639
14.01	-248.115684513394
14.015	-245.525061232093
14.02	-242.90099854808
14.025	-240.244905627307
14.03	-237.556710342075
14.035	-234.837611348817
14.04	-232.088815109455
14.045	-229.310882941073
14.05	-226.505703483181
14.055	-223.674377949483
14.06	-220.81806602782
14.065	-217.938857103006
14.07	-215.038288979521
14.075	-212.119043559639
14.08	-209.184157485043
14.085	-206.235895566233
14.09	-203.277822644723
14.095	-200.313051370075
14.1	-197.34421687048
14.105	-194.375041856513
14.11	-191.408075697344
14.115	-188.445887257886
14.12	-185.491152606732
14.125	-182.545048962193
14.13	-179.610055529052
14.135	-176.688380599132
14.14	-173.780712182394
14.145	-170.888948653141
14.15	-168.014421210715
14.155	-165.158714436949
14.16	-162.324475160095
14.165	-159.513192458365
14.17	-156.727308497251
14.175	-153.969713739626
14.18	-151.242908838203
14.185	-148.550684715752
14.19	-145.896282660368
14.195	-143.282869904451
14.2	-140.714987770375
14.205	-138.196296603272
14.21	-135.730795886513
14.215	-133.323506409492
14.22	-130.97797937128
14.225	-128.69887499145
14.23	-126.491726667865
14.235	-124.360693698606
14.24	-122.311330929465
14.245	-120.349939691646
14.25	-118.48234379498
14.255	-116.71516422625
14.26	-115.054969351399
14.265	-113.508736832457
14.27	-112.083865330878
14.275	-110.786268310084
14.28	-109.621508408278
14.285	-108.594553794011
14.29	-107.709478016156
14.295	-106.970235723115
14.3	-106.378633696491
14.305	-105.935720519335
14.31	-105.642246576861
14.315	-105.49709698415
14.32	-105.498907368366
14.325	-105.645227739559
14.33	-105.932064432342
14.335	-106.356102054538
14.34	-106.91341321712
14.345	-107.598700329118
14.35	-108.407342130396
14.355	-109.334150176047
14.36	-110.373476036801
14.365	-111.519879837452
14.37	-112.766621675052
14.375	-114.108107699903
14.38	-115.538991591498
14.385	-117.052521750098
14.39	-118.643566252747
14.395	-120.307102325816
14.4	-122.038171513307
14.405	-123.833076418374
14.41	-125.687419926298
14.415	-127.598229684252
14.42	-129.563862604218
14.425	-131.581903770268
14.43	-133.651411767714
14.435	-135.77186813021
14.44	-137.942612107167
14.445	-140.164805335347
14.45	-142.438617369483
14.455	-144.764332760397
14.46	-147.143918110942
14.465	-149.57833040166
14.47	-152.069138616482
14.475	-154.617746077872
14.48	-157.225057138992
14.485	-159.893627015774
14.49	-162.62487266331
14.495	-165.419764707852
14.5	-168.280437372454
14.505	-171.207913904207
14.51	-174.203315002743
14.515	-177.268164826836
14.52	-180.402983769516
14.525	-183.609112771457
14.53	-186.887697874791
14.535	-190.23910548498
14.54	-193.664879253266
14.545	-197.165855320612
14.55	-200.74222078857
14.555	-204.394258255772
14.56	-208.121016559662
14.565	-211.92149776687
14.57	-215.793505260129
14.575	-219.733230541072
14.58	-223.737455676601
14.585	-227.801194925838
14.59	-231.917102219395
14.595	-236.078283673296
14.6	-240.276578510731
14.605	-244.502217971634
14.61	-248.745614555307
14.615	-252.996013269681
14.62	-257.242526576511
14.625	-261.474136363177
14.63	-265.679191069011
14.635	-269.847403472178
14.64	-273.967498173187
14.645	-278.028223166133
14.65	-282.020667284417
14.655	-285.934430268841
14.66	-289.759152777719
14.665	-293.486937158061
14.67	-297.109320530841
14.675	-300.618204487961
14.68	-304.006537279653
14.685	-307.267522477749
14.69	-310.395798163842
14.695	-313.386355213285
14.7	-316.235887981768
14.705	-318.942698811515
14.71	-321.504228553438
14.715	-323.920379740609
14.72	-326.192549842191
14.725	-328.320742744906
14.73	-330.306620993926
14.735	-332.152689133263
14.74	-333.860557083981
14.745	-335.43244677707
14.75	-336.870116254784
14.755	-338.175152041334
14.76	-339.349300495264
14.765	-340.392664908025
14.77	-341.30554347288
14.775	-342.08791473078
14.78	-342.738496186419
14.785	-343.257096818169
14.79	-343.641915665682
14.795	-343.890212320499
14.8	-344.001480006525
14.805	-343.97355328921
14.81	-343.803430581927
14.815	-343.489698795379
14.82	-343.030502392917
14.825	-342.424348379525
14.83	-341.669472830874
14.835	-340.764166385857
14.84	-339.708417336565
14.845	-338.501946959972
14.85	-337.14527369692
14.855	-335.640358300231
14.86	-333.988724922137
14.865	-332.19391306492
14.87	-330.260832426263
14.875	-328.193201818899
14.88	-325.996942505199
14.885	-323.678989274226
14.89	-321.245920229982
14.895	-318.706683546309
14.9	-316.0702449406
14.905	-313.345957994757
14.91	-310.545123408913
14.915	-307.678396748169
14.92	-304.756862372728
14.925	-301.793011870943
14.93	-298.799214032855
14.935	-295.788588044837
14.94	-292.774294033661
14.945	-289.76972210847
14.95	-286.789603336735
14.955	-283.84740773332
14.96	-280.956500074676
14.965	-278.130783071876
14.97	-275.383270663072
14.975	-272.727473810067
14.98	-270.175619025202
14.985	-267.73881990248
14.99	-265.428704583483
14.995	-263.254866390164
15	-261.226007909555
15.005	-259.350305490858
15.01	-257.632894922826
15.015	-256.078984107521
15.02	-254.693131914135
15.025	-253.4758041594
15.03	-252.427109974989
15.035	-251.546762829114
15.04	-250.832213320558
15.045	-250.280629428542
15.05	-249.88807596509
15.055	-249.650007677942
15.06	-249.561569420213
15.065	-249.616719048093
15.07	-249.809617131616
15.075	-250.133502329713
15.08	-250.580962309717
15.085	-251.14502522431
15.09	-251.817115137485
15.095	-252.588207832204
15.1	-253.449949568959
15.105	-254.392939962992
15.11	-255.408018366326
15.115	-256.486380802963
15.12	-257.618886110855
15.125	-258.797962129546
15.13	-260.015989924496
15.135	-261.265182944238
15.14	-262.539512690675
15.145	-263.833223547209
15.15	-265.142072373612
15.155	-266.463390874737
15.16	-267.794156022566
15.165	-269.132933283141
15.17	-270.479114536524
15.175	-271.831608284838
15.18	-273.191030421465
15.185	-274.557932518887
15.19	-275.932316505098
15.195	-277.315899501568
15.2	-278.709254525441
15.205	-280.112176902838
15.21	-281.525549548802
15.215	-282.948996281226
15.22	-284.381831010291
15.225	-285.82307723748
15.23	-287.270427244005
15.235	-288.721668827778
15.24	-290.173371607073
15.245	-291.621107268101
15.25	-293.060447513424
15.255	-294.485252753234
15.26	-295.889282044075
15.265	-297.265284826718
15.27	-298.603640462286
15.275	-299.896312908121
15.28	-301.134435826055
15.285	-302.306985256711
15.29	-303.404921388421
15.295	-304.418434527256
15.3	-305.337050341981
15.305	-306.152456026946
15.31	-306.855093321795
15.315	-307.435632002888
15.32	-307.88615298239
15.325	-308.197460525222
15.33	-308.361399691526
15.335	-308.370439251435
15.34	-308.217135686291
15.345	-307.895594989826
15.35	-307.399309193653
15.355	-306.722625973934
15.36	-305.861832342461
15.365	-304.812924895786
15.37	-303.572851372093
15.375	-302.138664754512
15.38	-300.507086683617
15.385	-298.67697499288
15.39	-296.646887362473
15.395	-294.414753864739
15.4	-291.980075515989
15.405	-289.342195470016
15.41	-286.500961680323
15.415	-283.457323325231
15.42	-280.211685795143
15.425	-276.765641474112
15.43	-273.122028197629
15.435	-269.283660410877
15.44	-265.254547341828
15.445	-261.038497466615
15.45	-256.6395161121
15.455	-252.062799490094
15.46	-247.312541982512
15.465	-242.393362871793
15.47	-237.310362872673
15.475	-232.067952713531
15.48	-226.671344200811
15.485	-221.124727818585
15.49	-215.432385663246
15.495	-209.600944565065
15.5	-203.636080209415
15.505	-197.544281049978
15.51	-191.334093750377
15.515	-185.014113700503
15.52	-178.59537263318
15.525	-172.089077697109
15.53	-165.506574420853
15.535	-158.862640655775
15.54	-152.171863242725
15.545	-145.448786149588
15.55	-138.709742580334
15.555	-131.970428389777
15.56	-125.246851299168
15.565	-118.55564272013
15.57	-111.912289959956
15.575	-105.332486934347
15.58	-98.8312551260162
15.585	-92.4227701209955
15.59	-86.1217668944073
15.595	-79.9416336064739
15.6	-73.8958831548376
15.605	-67.9983617286208
15.61	-62.2609703476357
15.615	-56.6961031509647
15.62	-51.3165557748301
15.625	-46.1334164674642
15.63	-41.1578982243292
15.635	-36.4012159930776
15.64	-31.8738869491415
15.645	-27.5872254416334
15.65	-23.5512438430055
15.655	-19.7753659093602
15.66	-16.2697696778897
15.665	-13.0429160499264
15.67	-10.1034296589725
15.675	-7.45918084763043
15.68	-5.11636765107245
15.685	-3.08189561475088
15.69	-1.36105060079801
15.695	0.0416046237538331
15.7	1.12097325509234
15.705	1.87361325001521
15.71	2.29608256532013
15.715	2.38548294245479
15.72	2.14087883899687
15.725	1.56059991736407
15.73	0.644275861174085
15.735	-0.606600318205406
15.74	-2.19078899516671
15.745	-4.10472530923213
15.75	-6.34406866109399
15.755	-8.90383721425459
15.76	-11.7763340610262
15.765	-14.9537278149712
15.77	-18.4275516959519
15.775	-22.1873820577306
15.78	-26.2222222258095
15.785	-30.5203173336811
15.79	-35.0689496666076
15.795	-39.8556685445913
15.8	-44.8669668814345
15.805	-50.0883689024895
15.81	-55.5061297402387
15.815	-61.1057209959244
15.82	-66.8723959753989
15.825	-72.7915366263144
15.83	-78.8480278922933
15.835	-85.0273023961779
15.84	-91.3141144745206
15.845	-97.6931229700635
15.85	-104.149709833729
15.855	-110.66814408829
15.86	-117.233248295577
15.865	-123.830833201615
15.87	-130.445637554864
15.875	-137.063273298427
15.88	-143.670022849667
15.885	-150.251936678306
15.89	-156.796624520866
15.895	-163.291401804059
15.9	-169.724478580818
15.905	-176.085824912905
15.91	-182.364432432302
15.915	-188.550822784372
15.92	-194.636474609407
15.925	-200.612394876359
15.93	-206.471278449701
15.935	-212.205317336575
15.94	-217.806387786383
15.945	-223.267570582457
15.95	-228.581094758151
15.955	-233.739316042965
15.96	-238.734744137623
15.965	-243.558773875586
15.97	-248.203696662188
15.975	-252.66148620591
15.98	-256.923377518965
15.985	-260.982285706865
15.99	-264.830508018432
15.995	-268.460376796129
16	-271.865711516287
16.005	-275.03924212721
16.01	-277.97505707254
16.015	-280.668537037788
16.02	-283.114056990537
16.025	-285.30769538198
16.03	-287.246039380479
16.035	-288.925461750306
16.04	-290.343691805423
16.045	-291.497712367843
16.05	-292.385348258418
16.055	-293.00598940502
16.06	-293.357618497562
16.065	-293.439081679266
16.07	-293.250681041234
16.075	-292.792740119229
16.08	-292.067207969283
16.085	-291.076119399908
16.09	-289.822136827446
16.095	-288.31029469681
16.1	-286.545748285953
16.105	-284.535083494555
16.11	-282.286564373221
16.115	-279.808798005361
16.12	-277.112291828349
16.125	-274.207631229817
16.13	-271.105760237917
16.135	-267.819963716841
16.14	-264.363216616531
16.145	-260.74914098723
16.15	-256.992007925131
16.155	-253.104967805865
16.16	-249.103055751315
16.165	-245.001244511384
16.17	-240.812832589432
16.175	-236.552377585974
16.18	-232.23402975108
16.185	-227.870992081224
16.19	-223.476978235698
16.195	-219.064820890014
16.2	-214.647120775314
16.205	-210.23668522788
16.21	-205.844980632206
16.215	-201.483754030343
16.22	-197.164660861833
16.225	-192.898358637429
16.23	-188.695715364324
16.235	-184.565725993709
16.24	-180.516872874847
16.245	-176.558416034939
16.25	-172.69728051191
16.255	-168.9397033226
16.26	-165.292085202942
16.265	-161.759359227849
16.27	-158.346649492552
16.275	-155.058230301034
16.28	-151.897157787447
16.285	-148.867754975504
16.29	-145.973537973907
16.295	-143.217670120488
16.3	-140.60477070096
16.305	-138.139106217084
16.31	-135.825668227724
16.315	-133.670204531561
16.32	-131.678199806728
16.325	-129.855643534337
16.33	-128.20907092907
16.335	-126.74546940083
16.34	-125.471107158989
16.345	-124.39145328051
16.35	-123.512832483634
16.355	-122.840398103934
16.36	-122.377260851862
16.365	-122.127209711081
16.37	-122.092696598222
16.375	-122.274442654889
16.38	-122.673326898283
16.385	-123.287983009917
16.39	-124.115596515834
16.395	-125.153364638864
16.4	-126.396420528791
16.405	-127.838813654128
16.41	-129.474529165755
16.415	-131.295566111387
16.42	-133.293728623844
16.425	-135.46046026613
16.43	-137.785452378286
16.435	-140.259867852675
16.44	-142.874162074649
16.445	-145.617650219801
16.45	-148.481107319253
16.455	-151.454669102776
16.46	-154.528537573235
16.465	-157.6932928534
16.47	-160.939016103284
16.475	-164.256425825519
16.48	-167.636248315148
16.485	-171.068894125823
16.49	-174.545183117097
16.495	-178.055502455581
16.5	-181.590607679928
16.505	-185.14162854759
16.51	-188.6986520588
16.515	-192.252839160269
16.52	-195.795224102561
16.525	-199.315878304357
16.53	-202.80598220157
16.535	-206.255969731622
16.54	-209.656656859496
16.545	-212.999822388593
16.55	-216.275962621776
16.555	-219.476815431858
16.56	-222.5950971247
16.565	-225.622627424485
16.57	-228.553091322256
16.575	-231.380692261014
16.58	-234.099282855272
16.585	-236.704957154122
16.59	-239.194111305606
16.595	-241.564135491988
16.6	-243.814010341778
16.605	-245.94260148086
16.61	-247.950415646746
16.615	-249.839205044738
16.62	-251.610893388368
16.625	-253.269010432049
16.63	-254.817877260383
16.635	-256.261649280152
16.64	-257.606031403989
16.645	-258.857196324565
16.65	-260.021909258554
16.655	-261.108034701797
16.66	-262.123125290238
16.665	-263.075977172147
16.67	-263.975181842848
16.675	-264.828395237583
16.68	-265.643667009403
16.685	-266.428017709662
16.69	-267.187588848312
16.695	-267.927535703305
16.7	-268.650756536463
16.705	-269.359375822969
16.71	-270.054387566305
16.715	-270.734602816053
16.72	-271.398801445615
16.725	-272.044225502985
16.73	-272.666707855813
16.735	-273.263050063474
16.74	-273.828601625488
16.745	-274.358257913588
16.75	-274.848268897006
16.755	-275.294147794355
16.76	-275.692047122327
16.765	-276.039208935455
16.77	-276.33240750496
16.775	-276.570159570616
16.78	-276.751966155273
16.785	-276.876938461815
16.79	-276.945811274284
16.795	-276.959730631542
16.8	-276.920394162592
16.805	-276.830534451436
16.81	-276.692500115405
16.815	-276.509850145984
16.82	-276.286810127423
16.825	-276.027892148295
16.83	-275.738352833662
16.835	-275.423181790197
16.84	-275.088278842152
16.845	-274.73975042219
16.85	-274.382874603302
16.855	-274.023722724511
16.86	-273.668701375049
16.865	-273.322917109869
16.87	-272.991655800912
16.875	-272.679834944812
16.88	-272.39118505109
16.885	-272.130089559979
16.89	-271.899290800082
16.895	-271.700379206529
16.9	-271.535290186375
16.905	-271.4044232898
16.91	-271.308743293028
16.915	-271.24881735336
16.92	-271.223341527559
16.925	-271.232923913328
16.93	-271.278205749818
16.935	-271.358502899402
16.94	-271.474756747992
16.945	-271.627399974141
16.95	-271.816719071051
16.955	-272.043949734444
16.96	-272.309284906092
16.965	-272.613504201738
16.97	-272.957424269874
16.975	-273.340776122262
16.98	-273.763739068045
16.985	-274.225180678755
16.99	-274.722771794215
16.995	-275.254715355185
17	-275.81769987387
17.005	-276.407914909521
17.01	-277.021659160911
17.015	-277.654441942272
17.02	-278.302466445485
17.025	-278.961253694654
17.03	-279.626155141491
17.035	-280.293598120028
17.04	-280.959234241818
17.045	-281.618950944272
17.05	-282.269600458683
17.055	-282.907064385514
17.06	-283.527699897676
17.065	-284.128920557932
17.07	-284.707301837854
17.075	-285.260575000325
17.08	-285.786701300407
17.085	-286.283045587672
17.09	-286.748508571832
17.095	-287.181178197561
17.1	-287.579434767149
17.105	-287.94335233498
17.11	-288.271757541996
17.115	-288.564116327218
17.12	-288.82066255974
17.125	-289.040745233574
17.13	-289.225038719512
17.135	-289.374437629386
17.14	-289.489772250858
17.145	-289.573229427822
17.15	-289.626750423899
17.155	-289.652576652741
17.16	-289.653579081481
17.165	-289.632359703401
17.17	-289.592510644894
17.175	-289.537273200591
17.18	-289.468902436396
17.185	-289.39104505173
17.19	-289.306932596625
17.195	-289.219367819475
17.2	-289.132051986191
17.205	-289.047992501386
17.21	-288.971387661161
17.215	-288.90643574854
17.22	-288.856188996564
17.225	-288.825779289606
17.23	-288.820336569659
17.235	-288.845205179534
17.24	-288.907432948923
17.245	-289.01309707015
17.25	-289.169303850317
17.255	-289.383855406744
17.26	-289.662826982836
17.265	-290.013486659135
17.27	-290.443207757862
17.275	-290.95802458529
17.28	-291.564973280861
17.285	-292.270244084068
17.29	-293.078664834683
17.295	-293.995443434768
17.3	-295.024347420055
17.305	-296.167933955397
17.31	-297.428308023507
17.315	-298.806013407726
17.32	-300.301042294717
17.325	-301.911858800141
17.33	-303.635309321612
17.335	-305.468084320252
17.34	-307.404562648403
17.345	-309.438203206037
17.35	-311.562117965747
17.355	-313.766651214635
17.36	-316.042751450782
17.365	-318.380569998593
17.37	-320.767365759558
17.375	-323.192200520241
17.38	-325.643387629603
17.385	-328.107952108926
17.39	-330.574562036774
17.395	-333.030846638869
17.4	-335.465409679412
17.405	-337.868614928166
17.41	-340.229703501763
17.415	-342.539078154906
17.42	-344.788950383937
17.425	-346.971295842988
17.43	-349.078955572072
17.435	-351.105248139111
17.44	-353.043876081967
17.445	-354.890337027892
17.45	-356.639684217679
17.455	-358.287409438361
17.46	-359.830670924558
17.465	-361.266354045745
17.47	-362.592041937073
17.475	-363.805602298904
17.48	-364.90497300253
17.485	-365.889417282945
17.49	-366.75724138021
17.495	-367.506622895857
17.5	-368.13650152454
17.505	-368.6440530477
17.51	-369.027258209599
17.515	-369.28389114936
17.52	-369.408989519685
17.525	-369.398165950457
17.53	-369.246267080597
17.535	-368.946151490399
17.54	-368.490841495594
17.545	-367.872511559775
17.55	-367.083166570874
17.555	-366.115144708303
17.56	-364.959337951464
17.565	-363.607971439141
17.57	-362.054681439375
17.575	-360.292412294748
17.58	-358.316102246694
17.585	-356.121975931753
17.59	-353.707082441759
17.595	-351.070737632544
17.6	-348.21233727547
17.605	-345.132698015759
17.61	-341.835482154004
17.615	-338.324283768788
17.62	-334.603408343541
17.625	-330.678806380977
17.63	-326.557494521529
17.635	-322.248266961277
17.64	-317.760105008975
17.645	-313.102755957795
17.65	-308.287904477809
17.655	-303.32746912584
17.66	-298.235032967189
17.665	-293.02528614528
17.67	-287.711829268964
17.675	-282.310933176774
17.68	-276.840344154132
17.685	-271.315561211661
17.69	-265.753457446682
17.695	-260.171677794238
17.7	-254.586947227191
17.705	-249.015754872924
17.71	-243.473404830439
17.715	-237.976091927119
17.72	-232.539706932664
17.725	-227.178534575899
17.73	-221.907565156815
17.735	-216.741311447494
17.74	-211.693818453059
17.745	-206.779700295972
17.75	-202.012113201896
17.755	-197.403568245112
17.76	-192.967705016144
17.765	-188.717346439363
17.77	-184.664477344681
17.775	-180.821051379291
17.78	-177.199193701886
17.785	-173.811290652597
17.79	-170.667980256247
17.795	-167.779567239639
17.8	-165.157428317324
17.805	-162.811587555274
17.81	-160.751168549753
17.815	-158.984858296432
17.82	-157.520037906674
17.825	-156.364585512222
17.83	-155.525215654556
17.835	-155.00595705412
17.84	-154.811352982206
17.845	-154.945073528547
17.85	-155.408868942984
17.855	-156.20410356958
17.86	-157.330114708827
17.865	-158.785746548488
17.87	-160.569759456415
17.875	-162.678179256419
17.88	-165.106293082585
17.885	-167.848627931333
17.89	-170.898005353476
17.895	-174.246703108637
17.9	-177.884586013627
17.905	-181.800930265639
17.91	-185.985696178566
17.915	-190.426567551159
17.92	-195.110951419181
17.925	-200.026570559785
17.93	-205.160157620282
17.935	-210.499078709115
17.94	-216.029524637866
17.945	-221.736896836848
17.95	-227.608469802182
17.955	-233.630892380892
17.96	-239.789967513509
17.965	-246.071574161526
17.97	-252.461717976045
17.975	-258.948006744668
17.98	-265.517128289548
17.985	-272.154671163477
17.99	-278.847810454577
17.995	-285.583873279811
18	-292.350332938221
18.005	-299.134691969189
18.01	-305.923809716177
18.015	-312.705976141108
18.02	-319.469654669595
18.025	-326.201644225309
18.03	-332.889018559072
18.035	-339.519317236478
18.04	-346.080584639178
18.045	-352.561518086075
18.05	-358.949395967861
18.055	-365.232087250308
18.06	-371.399920622619
18.065	-377.442889530326
18.07	-383.350948437291
18.075	-389.114835338617
18.08	-394.725987953815
18.085	-400.178034758519
18.09	-405.46435668609
18.095	-410.577529707071
18.1	-415.512262070714
18.105	-420.263723966092
18.11	-424.826974487296
18.115	-429.19661468317
18.12	-433.366393872194
18.125	-437.332178056933
18.13	-441.089735787407
18.135	-444.63312823219
18.14	-447.957488541063
18.145	-451.057538612259
18.15	-453.92829465709
18.155	-456.565673353309
18.16	-458.963427910698
18.165	-461.116555041559
18.17	-463.021846567204
18.175	-464.674829351956
18.18	-466.071636416767
18.185	-467.20881205049
18.19	-468.083631432756
18.195	-468.695006966798
18.2	-469.041040236459
18.205	-469.11983672996
18.21	-468.931663457844
18.215	-468.476765992533
18.22	-467.75533922145
18.225	-466.768353770847
18.23	-465.516663318696
18.235	-464.002296836559
18.24	-462.227033817889
18.245	-460.192324349418
18.25	-457.901351254909
18.255	-455.357270066704
18.26	-452.564002298294
18.265	-449.526130209183
18.27	-446.247760476612
18.275	-442.735486792675
18.28	-438.996910526122
18.285	-435.039541436658
